epoch (MJD),epoch (seconds TDB),x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
60049.50000,734832069.1826417446136475,314872.9861000212258659,-215748.5989245702221524,-186753.7731557714287192,0.6493824289040738,0.7037505621793992,0.4543679370369818
60049.75000,734853669.1826417446136475,328452.2751618478796445,-200216.8636540940206032,-176540.5647454081627075,0.6075787433857197,0.7342260716444374,0.4911891813578594
60050.00000,734875269.1826417446136475,341103.6681230481481180,-184036.3569315883505624,-165539.4161140930955298,0.5634524025004569,0.7638231809667038,0.5273135436334376
60050.25000,734896869.1826417446136475,352776.0620828251703642,-167225.9514451643044595,-153766.1845484532241244,0.5169148187407088,0.7925524559049976,0.5626646347694980
60050.50000,734918469.1826417446136475,363416.2874527135281824,-149804.1976904767507222,-141238.5124521938560065,0.4678625129908141,0.8204338335206028,0.5971529006975590
60050.75000,734940069.1826417446136475,372968.7338655396597460,-131789.0753817428485490,-127976.1610082290135324,0.4161719321125939,0.8475010204518322,0.6306707049034327
60051.00000,734961669.1826417446136475,381374.8406759575591423,-113197.6424127804930322,-114001.4771786496421555,0.3616919871149022,0.8738065457344287,0.6630846821934212
60051.25000,734983269.1826417446136475,388572.3957267605001107,-94045.5707909905177075,-99340.0696021588228177,0.3042336509982911,0.8994270688315048,0.6942236977070678
60051.50000,735004869.1826417446136475,394494.5722336024628021,-74346.5734536965464940,-84021.8144933765433962,0.2435560403749730,0.9244679291649329,0.7238597953992758
60051.75000,735026469.1826417446136475,399068.6256356926169246,-54111.7594070158011164,-68082.3832122352032457,0.1793489238569471,0.9490647156795514,0.7516781419613313
60052.00000,735048069.1826417446136475,402214.1850774487247691,-33349.0247017586661968,-51565.5882066060876241,0.1112131489777839,0.9733773581324128,0.7772301831807872
60052.25000,735069669.1826417446136475,403841.1416907035163604,-12062.7238816714925633,-34526.9885975366487401,0.0386442681506093,0.9975681717504760,0.7998625135158370
60052.50000,735091269.1826417446136475,403847.3281253773020580,9745.8816914406415890,-17039.3628805690204899,-0.0389671308164319,1.0217486407147947,0.8186141828461589
60052.75000,735112869.1826417446136475,402116.6296637182240374,32076.4791199946121196,799.2458518640377179,-0.1222890807736478,1.0458707705987194,0.8320825793404175
60053.00000,735134469.1826417446136475,398519.0561332426150329,54924.3386704791846569,18854.4451222465904721,-0.2119015598264484,1.0695325768112238,0.8382844019659330
60053.25000,735156069.1826417446136475,392915.7634767034323886,78269.6380242236045888,36942.0800372688390780,-0.3079710417434544,1.0916818913568551,0.8346020782270996
60053.50000,735177669.1826417446136475,385173.6219841479905881,102059.7058554526593070,54816.2539556628180435,-0.4096904304096121,1.1102783746916502,0.8180124334743003
60053.75000,735199269.1826417446136475,375193.6846564167644829,126185.4169824703858467,72167.7696067037031753,-0.5145962312252356,1.1221474526525135,0.7858626686182878
60054.00000,735220869.1826417446136475,362951.8397712716832757,150460.1636103912023827,88646.1281128574919421,-0.6182351933248010,1.1234359172114368,0.7372372508144234
60054.25000,735242469.1826417446136475,348536.4370749174850062,174617.6632692776329350,103912.2469741743843770,-0.7148773090479157,1.1108836699000832,0.6742522873985004
60054.50000,735264069.1826417446136475,332157.3052696620579809,198341.5586490363930352,117707.0591974146809662,-0.7993600755519078,1.0833167875215246,0.6020377376061192
60054.75000,735285669.1826417446136475,314112.4050079109147191,221318.7743724809843116,129900.0344438880420057,-0.8688974512070803,1.0421750856684444,0.5269731456011242
60055.00000,735307269.1826417446136475,294728.8776286593056284,243288.7028369861072861,140491.1169323334179353,-0.9235060422842417,0.9906512114988005,0.4544442809984959
60055.25000,735328869.1826417446136475,274310.9759577666409314,264065.8773842492373660,149574.0006788501050323,-0.9650731919666222,0.9322948448974382,0.3876755859354181
60055.50000,735350469.1826417446136475,253113.4662201798346359,283536.1469752950943075,157289.1525481204444077,-0.9961108958680515,0.8700613455416246,0.3278713266465850
60055.75000,735372069.1826417446136475,231337.9457761995436158,301639.7643361792434007,163787.6863993880979251,-1.0189420149246000,0.8060293138108894,0.2749430809372189
60056.00000,735393669.1826417446136475,209140.9574524890340399,318353.2664088984602131,169211.2199012349592522,-1.0353969331823942,0.7415145775927744,0.2281941774610489
60056.25000,735415269.1826417446136475,186645.0126439722662326,333675.4040305130765773,173683.8680486415105406,-1.0468089004575052,0.6772956290480752,0.1867517441582374
60056.50000,735436869.1826417446136475,163948.2902170976158231,347617.7799663819023408,177311.0458710117964074,-1.0541175556277824,0.6138120729363400,0.1497789392748010
60056.75000,735458469.1826417446136475,141131.8801459378446452,360199.1257001595804468,180181.2718094668525737,-1.0579831014093588,0.5513024865628433,0.1165542911172242
60057.00000,735480069.1826417446136475,118264.7816600114456378,371441.9622148317284882,182368.8842850293149240,-1.0588777454013463,0.4898899678592099,0.0864855797272508
60057.25000,735501669.1826417446136475,95407.2230404097208520,381370.6950388089753687,183936.7212132287677377,-1.0571501102679419,0.4296320746541906,0.0590970101988165
60057.50000,735523269.1826417446136475,72612.8386184390692506,390010.5324587583309039,184938.4164117116306443,-1.0530677334398519,0.3705490166562230,0.0340085887883331
60057.75000,735544869.1826417446136475,49930.1057025630580029,397386.8646242155227810,185420.2447166865167674,-1.0468440974310158,0.3126393301220112,0.0109157396236716
60058.00000,735566469.1826417446136475,27403.3159361655489192,403524.8986656523193233,185422.5572715495072771,-1.0386554524075358,0.2558886017753905,-0.0104280439536035
60058.25000,735588069.1826417446136475,5073.2587655082379570,408449.4373363056220114,184980.8805742123804521,-1.0286511537475971,0.2002744217317836,-0.0302249979141485
60058.50000,735609669.1826417446136475,-17022.2714124204940163,412184.7405917391297407,184126.7530264494707808,-1.0169599755818213,0.1457693208241770,-0.0486436839116138
60058.75000,735631269.1826417446136475,-38848.0757404603937175,414754.4378437452833168,182888.3619254962250125,-1.0036939679513597,0.0923426373697622,-0.0658269721157541
60059.00000,735652869.1826417446136475,-60371.2173638380190823,416181.4737223470001481,181291.0309593530546408,-0.9889508341912876,0.0399618113765417,-0.0818979908950542
60059.25000,735674469.1826417446136475,-81560.7289073332067346,416488.0780633562826551,179357.5966412176203448,-0.9728154281584778,-0.0114066368434153,-0.0969645334623044
60059.50000,735696069.1826417446136475,-102387.3462204082316021,415695.7548675675061531,177108.7026578409131616,-0.9553607357115906,-0.0617963137766653,-0.1111223080643088
60059.75000,735717669.1826417446136475,-122823.2598228614369873,413825.2869982423726469,174563.0337768387689721,-0.9366485600978962,-0.1112402810455306,-0.1244573266545540
60060.00000,735739269.1826417446136475,-142841.8791969906596933,410896.7543823735322803,171737.5054126257018652,-0.9167300426942308,-0.1597704730217227,-0.1370476537116441
60060.25000,735760869.1826417446136475,-162417.6072852151992265,406929.5639846964622848,168647.4207936483144294,-0.8956460970651114,-0.2074171871183994,-0.1489646811837320
60060.50000,735782469.1826417446136475,-181525.6238587350526359,401942.4900988935842179,165306.6045547284593340,-0.8734278018571470,-0.2542086368558615,-0.1602740543700955
60060.75000,735804069.1826417446136475,-200141.6771721668192185,395953.7236824559513479,161727.5192248630337417,-0.8500967782850477,-0.3001705602625789,-0.1710363435924629
60061.00000,735825669.1826417446136475,-218241.8837346943037119,388980.9296142309322022,157921.3692792250367347,-0.8256655656189661,-0.3453258767285593,-0.1813075346872679
60061.25000,735847269.1826417446136475,-235802.5362252384366002,381041.3109035849920474,153898.1960274315788411,-0.8001380002019646,-0.3896943853153513,-0.1911393954995826
60061.50000,735868869.1826417446136475,-252799.9196381301444490,372151.6790331555530429,149666.9655061427038163,-0.7735095981927529,-0.4332924972883645,-0.2005797638480074
60061.75000,735890469.1826417446136475,-269210.1357072733226232,362328.5297752877813764,145235.6506617339618970,-0.7457679385028644,-0.4761329955828179,-0.2096727938455731
60062.00000,735912069.1826417446136475,-285008.9355486224521883,351588.1239766861544922,140611.3083834790741093,-0.7168930395287694,-0.5182248141534233,-0.2184591910901822
60062.25000,735933669.1826417446136475,-300171.5602959677344188,339946.5729538260493428,135800.1513381317490712,-0.6868577209078744,-0.5595728306794325,-0.2269764628211376
60062.50000,735955269.1826417446136475,-314672.5892921662889421,327419.9282744173542596,130807.6140279588435078,-0.6556279393268826,-0.6001776668799463,-0.2352592064421541
60062.75000,735976869.1826417446136475,-328485.7951353952521458,314024.2758140416699462,125638.4120002380077494,-0.6231630849263879,-0.6400354915842708,-0.2433394589094999
60063.00000,735998469.1826417446136475,-341584.0045558585552499,299775.8340741004212759,120296.5926421215262963,-0.5894162216452824,-0.6791378224875179,-0.2512471306075428
60063.25000,736020069.1826417446136475,-353938.9636923332000151,284691.0568292248062789,114785.5754519116453594,-0.5543342503163831,-0.7174713228556223,-0.2590105508211781
60063.50000,736041669.1826417446136475,-365521.2058143682079390,268786.7402594719897024,109108.1790290521748830,-0.5178579666040036,-0.7550175887474088,-0.2666571583192801
60063.75000,736063269.1826417446136475,-376299.9188308042939752,252080.1348394617962185,103266.6312001118931221,-0.4799219758617884,-0.7917529196373994,-0.2742143806374506
60064.00000,736084869.1826417446136475,-386242.8089551516459323,234589.0624752189323772,97262.5576044746703701,-0.4404544121771884,-0.8276480589568992,-0.2817107604497971
60064.25000,736106469.1826417446136475,-395315.9555449683684856,216332.0397876789793372,91096.9425918886699947,-0.3993763874426273,-0.8626678785052083,-0.2891774082936562
60064.50000,736128069.1826417446136475,-403483.6502156042843126,197328.4092354974418413,84770.0542741883255076,-0.3566010656365790,-0.8967709571467821,-0.2966498898525247
60064.75000,736149669.1826417446136475,-410708.2106297051650472,177598.4812509265320841,78281.3228328761179000,-0.3120322147509142,-0.9299089621720421,-0.3041706953806794
60065.00000,736171269.1826417446136475,-416949.7555777709931135,157163.6932647770154290,71629.1574532321537845,-0.2655620306246272,-0.9620256680687770,-0.3117924916231904
60065.25000,736192869.1826417446136475,-422165.9227323550148867,136046.7963162100641057,64810.6822141118900618,-0.2170679508852537,-0.9930553202387482,-0.3195824255249285
60065.50000,736214469.1826417446136475,-426311.5033935138490051,114272.0884029107110109,57821.3645454911747947,-0.1664080840818788,-1.0229198334949801,-0.3276278352170806
60065.75000,736236069.1826417446136475,-429337.9593608447466977,91865.7283960473141633,50654.5011352339279256,-0.1134147796714870,-1.0515239448147464,-0.3360438220349828
60066.00000,736257669.1826417446136475,-431192.7759586100000888,68856.1895330316037871,43300.5153595523661352,-0.0578857947557626,-1.0787468149741750,-0.3449832253521923
60066.25000,736279269.1826417446136475,-431818.5937125145574100,45274.9543236690515187,35746.0082311834921711,0.0004274315353209,-1.1044275322379384,-0.3546495549648314
60066.50000,736300869.1826417446136475,-431152.0540566254639998,21157.6246059270342812,27972.4946544677259226,0.0618344759788376,-1.1283402746617945,-0.3653132082604058
60066.75000,736322469.1826417446136475,-429122.3042717267526314,-3454.2612721538234837,19954.7572849209755077,0.1267223994686715,-1.1501522467114167,-0.3773304409043213
60067.00000,736344069.1826417446136475,-425649.1629338006023318,-28510.2249994588855770,11658.7832829728904471,0.1955695249537009,-1.1693537765867450,-0.3911622056860865
60067.25000,736365669.1826417446136475,-420641.1131906065274961,-53945.9049243535046116,3039.3640768490090522,0.2689446680125454,-1.1851458820822625,-0.4073843540899816
60067.50000,736387269.1826417446136475,-413993.6926631449023262,-79675.0820030351314927,-5962.2634414778667633,0.3474648648513019,-1.1962699998196427,-0.4266686903249483
60067.75000,736408869.1826417446136475,-405589.6940942908986472,-105577.3682295627513668,-15419.6944309775244619,0.4316583333179878,-1.2007795266465198,-0.4496922614791157
60068.00000,736430469.1826417446136475,-395304.0953018215368502,-131480.7644938291341532,-25419.2700383683732070,0.5216474431560085,-1.1958118977723800,-0.4769022709940877
60068.25000,736452069.1826417446136475,-383018.5703563874121755,-157140.9436055891856086,-36050.5965113171914709,0.6165711889882092,-1.1775645615913071,-0.5080565487875782
60068.50000,736473669.1826417446136475,-368650.8776871879235841,-182225.7867763545364141,-47384.7624687046409235,0.7138259732323223,-1.1418881968323322,-0.5415699954682747
60068.75000,736495269.1826417446136475,-352198.5140290723647922,-206323.3524035061418545,-59439.2961971952317981,0.8086352290095618,-1.0858923738503421,-0.5740426751225499
60069.00000,736516869.1826417446136475,-333779.9530078478856012,-228992.8551239412336145,-72141.5979236260172911,0.8948461376650332,-1.0101280978097538,-0.6007195402954124
60069.25000,736538469.1826417446136475,-313641.8805038117570803,-249853.4883198486350011,-85316.4141721214837162,0.9671792019349106,-0.9195425318832037,-0.6172045322181376
60069.50000,736560069.1826417446136475,-292114.6676316116936505,-268665.2313671507290564,-98715.1327974619489396,1.0233996898485136,-0.8217297499549624,-0.6213268284987237
60069.75000,736581669.1826417446136475,-269539.8786488673067652,-285351.6522004516446032,-112071.9086593135871226,1.0645603155927414,-0.7237449500174190,-0.6135847224938266
60070.00000,736603269.1826417446136475,-246213.4854521588422358,-299962.8502459116862155,-125151.9746882081090007,1.0935265399859837,-0.6300914124894829,-0.5961277846047236
60070.25000,736624869.1826417446136475,-222365.0146456076763570,-312616.8372643799521029,-137772.9627403521444649,1.1133746822468642,-0.5426647029421330,-0.5714807865958675
